name,address,access,remarks,latitude,longitude
大江戸温泉 あいづ,会津若松市神指町北四合字東神指77-1,会津若松駅からバス,,,
スイーツファクトリーパックン会津若松,会津若松市神指町大字南四合字幕内南154アピタ会津若松店2F,西若松駅,,,
パロ喜多方店,喜多方市字押切南2-42-1,喜多方駅徒歩15分,,,
キラキラAsoboxイオン塩川店,喜多方市塩川町小府根字曽谷田1イオンタウン塩川,姥道駅,,,
マジカルランド郡山駅前店,郡山市駅前1-16-7 アティ 8F,,,,
TFS郡山アティ店,郡山市駅前1-16-7 アティ 7F,,旧：H/T郡山アティ直営からFC店に移行,,
ドリームファクトリーN2,郡山市八山田5-228サウススクェアビル3F,,ALL.Netゲーム機での「DFN2」はこのお店です。,,
フリーダム,郡山市徳定字下河原77-1,,,,
namcoイオンタウン郡山店,郡山市松木町2-88,,旧：ナムコランドイオンタウン郡山店,,
namco郡山西部プラザ店,郡山市西ノ内2-11-35 西部プラザ内,,旧：ナムコランド郡山西店,,
ゲームプラザAGS,郡山市西ノ内2-11-40,イトーヨーカドー郡山店4階,旧：セガワールド郡山,,
東洋健康センター,郡山市善久田町字松ケ作15-1,,,,
TAC 郡山,郡山市安積町荒井字南千保40,,「TAC」という名前は全国唯一になりました。フランチャイズ店舗ですがTFS…ではありません,,
アミューズパーク郡山店,郡山市安積町日出山2-80,,,,
鈴屋,郡山市西田町太田字金堀131-1,,,,
セガ日和田,郡山市日和田町字西中島7-1,,旧：セガワールド日和田,,
アミューズパーク郡山バイパス店,郡山市静町2-1,,,,
セガワールド小名浜,いわき市小名浜林城字塚前18-1,,,,
セガワールド勿来,いわき市勿来町四沢字鍵田13,勿来駅徒歩7分,,,
ドリームファクトリーいわき,いわき市中央台飯野4-1,,,,
アミューズパークいわき店,いわき市常磐関船町宮下4-1,,,,
アミューズパークいわき神谷店,いわき市平下神谷字馬洗7-1,,,,
スポルト平,いわき市平字正月町61-3,いわき駅が近いです,,,
嶺宝スポーツセンター,いわき市小名浜住吉折返2-2,,,,
H/Tイオンいわき店,福島県福島県いわき市平字三倉６８－１　イオンいわき店3F,,,,
こころっこ平店,いわき市平6-6-2イトーヨーカドー平店内,いわき駅,,,
らくだのせなか鹿島エブリア店,いわき市鹿島町米田字日渡5鹿島エブリアショッピングセンター2F,,,,
あひるのたまご泉店,いわき市泉町滝尻町折返57ヨークベニマルいわき泉店内,,,,
ちびっこザウルス,いわき市小名浜大原字東田96ヨークタウンアクロスプラザ大原店1F,,,,
セガワールド白河,白河市新高山1-1,新白河駅徒歩10分,,,
G3ポロス原町店,南相馬市原町区北原字本屋敷188,,,,
エンターテイメントスタジオ須賀川店,須賀川市古河87,,,,
G3ポロス船引店,田村市船引町船引字川代105,,,,
あひるのたまご猪苗代店,耶麻郡猪苗代大字梨ノ木西92ヨークベニマル猪苗代店内,,,,
プレビジョイカム塩川店,耶麻郡塩川町大字小府根字,,,,
ゲームスペースA-3,西白河郡西郷村字豊作西15-16-17,新白河駅徒歩6分,白河市ではありません,,
ファンタジー浪江,双葉郡浪江町幾世橋斉藤屋敷41-2,,避難指定地域,,
ジョイプラザ,双葉郡浪江町上川原88サンプラザ内,,避難指定地域,,
ファンタジープラザ,茨城県水戸市上水戸２丁目９−１０　MEGAドン・キホーテ 上水戸店,R50松ヶ丘交差点入る,,,
ピンクパンサー水戸けやき台店,水戸市酒門町3276−1,R6酒門町交差点,,,
セガ水戸,水戸市宮町1-7-44　コムボックス310 3F,水戸駅南口前,,,
ピンクパンサー水戸赤塚店,水戸市河和田1-1,JR常磐線赤塚駅フレスポ赤塚内,,,
ユーズランド水戸内原店,水戸市中原町字西135イオンモール水戸内原2F,,,,
モーリーファンタジー水戸内原店,水戸市中原町字西135イオンモール水戸内原3F,,子供向け,,
水戸鑑定団,水戸市大塚町１５９０,R50,プライズマシンあり,,
スタジオプリモ水戸店,水戸市宮町1-2-4 マイム 1F,水戸駅北口前,,,
北茨城バッティングセンター,北茨城市大津2688,国道6号線沿い,,,
大子マギーゴ,久慈郡大子町池田森平1598-2,R118,,,
アミューズメントパーク,常陸太田市金井町２９１８ ゲオ常陸太田店内,,プライズのみ,,
ゆうゆうランド,常陸大宮市下村田２３８７　ジャスコ常陸大宮店,R118,,,
セガワールド日立,日立市田尻町3-26-1,,,,
ピンクパンサー日立店,日立市東多賀町5-10-10,JR常陸多賀駅西口から徒歩10分,,,
こころっこ日立店,日立市幸町1-16-1イトーヨーカドー日立店5F,,,,
こころっこ日立城南店,日立市城南町3-4-3ゼビオ日立城南店2F,,,,
夢大陸 日立南店,日立市森山町４丁目１０−３２,国道6号線沿い,プライズのみ,,
日立ボウルクレーン,茨城県日立市鮎川町６丁目７−２５,国道6号線沿い,,,
K-1 BOWL日立店,日立市石名坂町2-2-10,国道6号線沿い日立南大田IC下り北上し3km,プライズ、パチスロのみ旧からしまボウル日立店,,
モーリーファンタジー東海店,那珂郡東海村舟石川駅東４丁目１番１号 イオン東海店2F,JR東海駅そば,子供向け,,
ドリームランド,那珂市菅谷1618-2,R6工業団地入口交差点を西へ,旧：セガワールド那珂→タクトワールド,,
アミューズビバ,ひたちなか市東大島2-11-11 ミナミボウル,勝田駅東口より北へ1km,旧：ハイテクランドセガ ミナミスポーツプラザ,,
JAMJAMひたちなか本店・本館,ひたちなか市田中後40-11,,本店と新館は隣接しているが法的にも明らかに別店舗,,
JAMJAMひたちなか本店・新館,ひたちなか市田中後40-2,,本店と新館が隣接,,
ぷれいらんど３７３勝田店,ひたちなか市石川町１−１　メガドンキホーテ2F,勝田駅そば,,,
プレイランド　ＰＩＣＯ,茨城県ひたちなか市栄町2-13-25 ピアポート,那珂湊駅から徒歩10分,小さなゲームコーナー,,
セイミヤ馬渡店,茨城県ひたちなか市大字馬渡2563−1,,子供向けの小さなゲームコーナー,,
勝田パークボウル,ひたちなか市田彦1600 2F,田彦二本松交差点角,一角に小さなゲームコーナー,,
らんらんらんど 城里店,東茨城郡城里町大字那珂西1427-4 城里ショッピングプラザ,,,,
TFSイオンタウン水戸南店,東茨城郡茨城町長岡3480-101,イオンタウン水戸南内,旧：ザ・ロック水戸南,,
イオンタウン水戸南ゲームコーナー,東茨城郡茨城町長岡3480-101,フードコート脇,管理はTFSイオンタウン水戸南店,,
ゆにろーず友部店,笠間市友部町小原字前田4437-1,,,,
ピンクパンサー友部店,笠間市,,,,
ゆにろーず 茨城T.S店,小美玉市西郷地1390,R6,ラーメン+ゲームコーナー,,
AGスクエア石岡店,石岡市東大橋中峯1976-1,,,,
こころっこ石岡店,茨城県石岡市大字石岡2752−2 イオン石岡店2F,,,,
ゆにろーず千代田店,かすみがうら市千代田町上稲吉1986,R6,ラーメン+ゲームコーナー,,
千代田スポーツセンター,かすみがうら市千代田町下稲吉字大塚1624-11,R6下稲吉交差点から県道197,,,
お宝あっとマーケット土浦店,かすみがうら市千代田町下稲吉2654-1,R6,,,
フエゴワールド新治店,土浦市大畑風谷1611さんあぴお,R125,旧H/T 新治,,
森の散歩道 土浦店,土浦市木田余4585-3 木田余ショッピングモール,日立電線の裏,,,
プラサカプコン土浦店,土浦市真鍋2-1-29,JR土浦駅より徒歩20分バス7分車5分,,,
楽市楽座 イオン土浦ショッピングセンター店,土浦市上高津367イオンモール土浦3F,JR土浦駅から直通バスで10分,ワイドレジャー最東端。店舗名は～イオン土浦ショッピングセンター店,,
ファンタジーアイランド,土浦市上高津367　イオン土浦,,,,
ポマト,土浦市中1078,R6,,,
ゲームパニックつくば,土浦市中村東1-1-1 サンタスワールド内,,,,
ゲームグース つくば店,つくば市小野崎字千駄苅278-1LALAガーデンつくば2F,,旧プラザカプコンつくば店,,
フエゴワールドつくば店,つくば市大字上横場2143ショッピングセンターアッセ2F,R354,旧H/T つくば,,
ピンクパンサー つくば店,つくば市小野崎177-2,R408 TXつくば駅,,,
JAMJAM つくば店,つくば市竹園1-9-2デイズタウンつくばB1F,TXつくば,,,
ナムコランドイーアスつくば店,つくば市研究学園C50街区1イーアスつくば2F,TX研究学園駅,,,
ゆにろーずつくば店,つくば市小田4781,R125,ラーメン+ゲーム,,
namcoイオンモールつくば店,つくば市稲岡66-1イオンモールつくば専門店棟3F,つくば駅からバス,,,
モーリーファンタジーつくば店,つくば市稲岡66-1イオンモールつくばイオン棟3F,つくば駅からバス,,,
ピンクパンサー みらい平店,つくばみらい市小張3095,TXみらい平駅,,,
お宝鑑定館牛久店,茨城県牛久市さくら台４丁目３８−８,,プライズマシンあり,,
ぐるぐる大帝国牛久店,茨城県牛久市栄町３丁目１３６−１,,プライズマシンあり,,
ジョイプラザ龍ヶ崎店,龍ヶ崎市小通幸谷町288 Qizモール,常磐線佐貫駅,,,
セガワールド龍ヶ崎,茨城県龍ケ崎市藤ケ丘4-2-8,,,,
らんらんらんど 取手店,取手市新町1-9-1 取手とうきゅう 6F,,,,
ゆにろーず取手店,取手市桑原1224041,R6,,,
アピナ下館店,筑西市玉戸1012,,,,
ピンクパンサー結城店,結城市結城10520-1,,旧：ピン・パン・デュオ,,
ピンクパンサー下妻店,下妻市小島884-10,,,,
GAME GOOSE下妻店,茨城県下妻市堀籠972-1 イオンモール下妻2F,,,,
ゲームパドック+1,古河市小堤1916-1,,,,
ジャンボリー古河店,古河市雷電町1-18イトーヨーカドー古河店内,,←プレイランドプレビ古河店,,
モーリーファンタジー古河店,古河市旭町1-2-17 イオン古河店2F,,,,
ピンクボム三和店,茨城県古河市諸川１２２４,,,,
FESTA古河店,古河市松並2-18-10,,旧：THE 3RD PLANET古河店,,
TFSヨークタウン坂東店,坂東市辺田字原新1104-1,,旧：AMPLEX坂東,,
ザ・ゴリラ 石下店,常総市本石下字松並4421-1 アピタ石下店2F,石下,,,
アミューズメント・ソアル,茨城県守谷市御所ケ丘2丁目11-12,新守谷駅,新守谷駅から歩いてすぐ。,,
らんらんらんど 行方店,行方市麻生3288-50 セイミヤ麻生店1F,,,,
ゆにろーず 鹿嶋店,茨城県鹿嶋市小山５９５−１,R51,ゲーセン+ラーメン店,,
宝島 鹿嶋店,鹿嶋市宮中290-1,,イオン内,,
ジャンボリー潮来ＳＣ店,潮来市潮来前6065アイモア潮来ショッピングセンター内,,←プレイランドプレビ潮来店,,
ジャンボリー牛堀ＳＣ店,潮来市永山沼田777ララルー牛堀ショッピングセンター内,,←プレビランドジャンボリー,,
茨城鑑定団神栖店,茨城県神栖市大野原２丁目１１−５,,プライズマシンあり。,,
スポーツランドＫＹ,神栖市筒井1470-32,,バッティングコーナーにゲーム機少々。,,
JAMJAM 神栖店,神栖市神楢1-8-1,潮来ICから約10分,,,
チアフル,神栖市知手中央2-4-27,,駄菓子店。奥にゲーム機少々。,,
ゆにろーず角崎店,稲敷市新利根町角崎1649-15,国道408号線 角崎交差点際,ゲーセン+ラーメン,,
T/S佐原東店,稲敷市西代1495 パルナ(アピタ)2F,,旧：H/T佐原東,,
こころっこJ’S新利根ＳＣ店,稲敷市角崎1678新利根ショッピングセンター内,,←プレイランドプレビ新利根店,,
セガ霞ヶ浦,稲敷市西代1473-1,,旧：セガワールド霞ヶ浦,,
プレイランド 54ストリート,猿島郡境町122 T-PLACE内2F,,,,
ゆにろーず旭店,鹿島郡旭村樅山592-1（鉾田市樅山592-2か?）,,,,
テクモピア ロックダム・インターパーク店,宇都宮市インターパーク6-1-1 FKDショッピングモールインターパーク店2F,北関東自動車道宇都宮上三川IC近く,,,
インターパークプラスワン,宇都宮市インターパーク6-5-1,北関東自動車道宇都宮上三川IC近く,,,
T/S宇都宮ベルモール店,宇都宮市陽東6-2-1 ベルモール宇都宮2F,,旧：ラクガキ王国in宇都宮,,
ハーマン御幸店,宇都宮市御幸町2891,JR宇都宮駅から北東に3km,シングルロケ,,
極楽湯 宇都宮店,宇都宮市御幸本町4880,,シングルロケ,,
E3陽東店,宇都宮市陽東2-6-2,,ベイシア前,,
らんらんらんど宇都宮店,宇都宮市睦町5-5 スーパーセンタートライアル宇都宮店1F,,,,
シーサイドリゾートAMP,宇都宮市睦町7-3,鹿沼街道トライアル近く,朝4時まで営業,,
ハッピープラス,宇都宮市駅前通り1-4-6ララスクエア宇都宮B1F,,,,
BeeHive,宇都宮市曲師町2-18宇都宮フェスタB1F,,,,
アミューズメントスペース,宇都宮市江野町2-10,オリオン通り沿い,AMUSEMENT TATSUMIのこと?,,
アミューズメント ヒカリ,宇都宮市江野町7-13 プラザヒカリ1F,東武宇都宮駅徒歩2分,,,
モアイ宇都宮店,宇都宮市馬場通り2-3-12 ラパーク長崎屋B1F,,21時まで営業,,
セガワールド宇都宮,宇都宮市東宿郷5-1,宇都宮駅東口徒歩10分,,,
遊:ING,宇都宮市石井町下平出境2707-4,,,,
プラボ宇都宮店,宇都宮市簗瀬町1606-1 フェドラP&Dビル,国道4号沿い・宇都宮中央卸売市場近く,,,
モアイ,宇都宮市川田町1000-1 ソーレ21,,旧グッドヒル,,
ラウンドワン 宇都宮店,宇都宮市江曽島町2072-1,宇都宮駅から送迎バスあり,,,
オータニ江曾島店,宇都宮市江曽島町1062-1,,シングルロケ,,
ファンタジーランド ガルー,宇都宮市江曽島本町22-7　アピタ宇都宮店,,,,
ヨークベニマル若松原店,宇都宮市北若松原1丁目14-15,,シングルロケ,,
テクモピアパルテロン宇都宮店,宇都宮市今泉町2371福田屋ショッピングプラザ,,,,
ザ・グランドスパ南大門,宇都宮市今泉町3-2-18,,シングルロケ,,
宇都宮第二トーヨーボウル,宇都宮市鶴田町3430-3,,,,
ランドサービス,宇都宮市上金井552　宇都宮動物園内,,,,
ジャンボリー岡本店,宇都宮市下岡本2123-1 とりせん岡本店内,,←プレイランドプレビ 岡本店,,
ジャンボリー御幸ケ原店,宇都宮市御幸が原50-1 ヨークベニマル御幸ヶ原店内,,←プレイランドプレビ 御幸ヶ原店,,
氏家バッティングセンター,さくら市桜野921-8,,シングルロケ,,
オータニ 喜連川店,さくら市喜連川323,,シングルロケ,,
パロ石橋店,下野市下古山北原3362-1 ヨークタウン石橋店内,「下古山入口」バス停徒歩1分,,,
BAZZ,国分寺町医大前3-1-1,,,,
かましん石橋店,石橋町石橋649,,,,
セガワールド小山,小山市東城南1-1-18,国道50号線南側,アピナ小山ははす向かい,,
TFS小山店,小山市喜沢1475-172ハーベストウォーク内,,2014年2月開店,,
アピナ小山店,小山市駅南町4-27-18,国道50号沿い,SW小山はす向かい,,
こころっこJ’S小山店,小山市駅東通り2-3-15 イトーヨーカドー小山店内,,←プレイランドプレビ 小山店,,
あぐりーず小山店,小山市中央町3-7-1 ロブレ専門店街5F,小山駅西口駅ビルVALと直結,,,
KOKADO TOWN　小山店,小山市中久喜１４６７－１,県道33号,イオン小山,,
モーリーファンタジー,小山市中久喜１４６７－１,県道33号,イオン小山,,
ピンクボム間々田,小山市大字間々田807,R4,ファミリーＢＯＯＫ間々田店,,
アーバンスクエア安佐エース店,佐野市堀米町614-8,東武堀米駅徒歩7分,,,
ハーマン佐野店,佐野市大橋町3183-2,県道270号線沿い,,,
ゲームパニック佐野,佐野市高萩町52 フェドラP&D 1F,イオンモール佐野新都市の隣,現在は大家のブルーヒルズが経営,,
T/S佐野新都市店,佐野市高萩町1324-1 イオンモール佐野新都市専門店街2F,,旧：H/T佐野新都市、T/Sイオン佐野新都市店,,
E3栃木店,栃木市平柳町2-26-26,県道2号線沿い,,,
グッドヒル栃木店,栃木市万町9-25 福田屋百貨店栃木店3F,,,,
ジャスコシティ栃木店,栃木市箱森町 38-40,,,,
ROUND 1 栃木・樋ノ口店,栃木県栃木市樋ノ口町55番地1,,,,
足利ファンタジークラブ,足利市大前町841,,,,
ドラマ足利店,足利市朝倉町244-1,,,,
E3足利店,足利市上渋垂町905,上渋垂町交差点角,,,
大リーグバッティングスタジアム,足利市元学町826,足利市総合運動場近く,,,
サンライズスポーツ,足利市鹿島町820,県道67号線沿い,,,
PALO足利店,足利市朝倉2-21-16 ヨークタウン足利店 1F,県道293号線沿い,,,
ドリームファクトリー アロハ！,鹿沼市睦町字西城下287-1,ビバモール鹿沼店(旧イトーヨーカドー鹿沼店)内,,,
鹿沼トーヨーボウル,鹿沼市千手町2501,,ヤングボウル,,
テクモピア鹿沼店,鹿沼市東末広町1073　福田屋鹿沼店3階,,旧：グッドヒル鹿沼店,,
セガ今市,日光市芹沼1448-1 センショープラザ内,国道461号線沿い,旧：SW今市,,
モーリーファンタジー,日光市豊田79-1,,イオン今市,,
日光市営霧降スケートセンター,日光市所野2854,,,,
ランランド,日光市今市456 ショッピングプラザ日光,,かましんの入っているビル,,
あさやホテル,日光市鬼怒川温泉滝813,,シングルロケ,,
鬼怒川グリーンパレス,日光市鬼怒川温泉滝857-15,,シングルロケ,,
鬼怒川パークホテルズ,日光市鬼怒川温泉大原1409,,シングルロケ,,
鬼怒川グランドホテル,日光市鬼怒川温泉大原1021,,シングルロケ,,
鬼怒川第一ホテル,日光市藤原2,,シングルロケ,,
鬼怒川温泉ホテル,日光市鬼怒川温泉滝545,,シングルロケ,,
あひるのたまご矢板店,矢板市富田168-1ヨークベニマル矢板店内,,,,
らんらんらんど大田原店,大田原市山の手2-15-1 トライアル大田原店1F,,,,
E3大田原店,大田原市美原1-3539-109,,,,
王冠ボウル,大田原市美原1-16-18,,,,
大田原スポーツランド,那須塩原市一区町104,大田原ゴルフセンター入口付近,,,
ファンタジーパーク,那須塩原市二区町352-7,国道4号線 那須自動車学校入口,,,
メディアランド西那須野,那須塩原市下永田1-1009-5,,,,
E3西那須野店,那須塩原市太夫塚1-195,国道4号線西三島交差点を西那須野駅方面,,,
セガ西那須野,那須塩原市南郷屋2-106-27,,旧：セガワールドクロノス旧西那須野町,,
ゲームパーク,那須塩原市末広町64-62,,,,
ゆかいらんど,那須塩原市若葉町66-75,,,,
黒磯ボウル,那須塩原市若葉町66-75,,,,
アミューズメントブーム,那須塩原市下赤田7-7,,,,
ホテルニュー塩原ゲームコーナー,那須塩原市塩原705,,シングルロケ,,
ホテル松屋ゲームコーナー,那須塩原市塩原168,,シングルロケ,,
ホテル明賀屋ゲームコーナー,那須塩原市塩原270,,シングルロケ,,
かもしか荘ゲームコーナー,那須塩原市塩原1256,,シングルロケ,,
明賀屋本館ゲームコーナー,那須塩原市塩原353,,シングルロケ,,
祇園原バッティングセンター,河内町薬師寺3398,,,,
ホテルサンバレー那須,那須町湯本203,,シングルロケ,,
ホテルサンバレーフォレストビラ,那須町湯本203,,シングルロケ,,
ホテルエピナール那須,那須町高久丙1,,シングルロケ,,
茂木健康温泉,茂木町町田2031,,シングルロケ,,
南平台観音湯,馬頭町小口1712,,シングルロケ,,
那須ホテル,那須町,,シングルロケ,,
namcoけやきウォーク前橋店,前橋市文京町2-1-1,けやきウォーク2F,旧：NLダルマトピア,,
ハローズガーデン前橋店,前橋市文京町2-1-1,けやきウォーク2F,アピタ側,,
ROUND1スタジアム前橋店,前橋市天川大島町1101-1,県道2号 松並木沿い前橋大島駅徒歩6分,,,
Ｍ－１,前橋市国領町2-200-6,国道17号線 前橋リリカ向かい,旧：アミュージアム前橋,,
マトリクス前橋,前橋市小相木町558,快活CLUB 新前橋店(旧・文真堂)の横,旧：S/T新前橋、ボストン系列,,
シティ大友,前橋市大友町3-7-3,国道17号線「NHK前」信号北,元シティボストン,,
EauRouge,前橋市西片貝町1-319-3,,ドライブイン形式の店舗のようです,,
前橋バッティングセンター,前橋市天川大島町128,県道2号 松並木沿い,,,
BREAK,群馬県前橋市荒牧町649-4,国道17号沿いフレッセイと丸亀製麺の裏の昔まねきねこだったとこ,小、旧住所：群馬県前橋市北代田町649-4から移転,,
MMC 大胡西店,前橋市堀越町234-1,県道3号沿い,,,
MMC H2O,前橋市富士見町時沢100-1,,旧：オレンジハット前橋北,,
モーリーファンタジー,前橋市小屋原町472-1 ガーデン前橋,駒方バイパス,旧ハッピープラス,,
プレイランド,前橋市新堀町18,,パワーモール前橋みなみ,,
ユーズランド高崎,高崎市棟高町1400番地,イオンモール高崎２階,,,
モーリーファンタジー高崎店,高崎市棟高町1400番地,イオンモール高崎3階,,,
モーリーファンタジー倉賀野店,高崎市倉賀野町4691-1,ミスターマックス倉賀野店1F,旧らんらんらんど倉賀野店,,
住商高崎ナムコランド,高崎市中尾町字鳥羽前44-1,前橋ICそば アカマル2F,アカマルナムコランドとも言います,,
大栄ホール,高崎市新紺屋町45,,,,
ハローズガーデン,高崎市矢中町字渕ノ内668-1,アピタ高崎店内,旧ドリームタウン,,
群馬レジャーランド高崎駅東口店,高崎市江木町333-1 2F,高崎駅徒歩15分,,,
THE 3RD PLANET 高崎店,高崎市下和田町5-3-8,メディアメガ高崎内 JR高崎駅徒歩1分,,,
プレイタウン,高崎市島野町701-1,,,,
ラッキー,高崎市下小塙町1616,,,,
ドライブイン アクエリアス,高崎市綿貫町297-1,群馬の森近く,,,
ゲームセンター コルソ,高崎市棟高町1868,県道10号沿い,,,
100円ランド,高崎市北原町15-1,,元AMペペ北原店？,,
榛名スポーツセンター,高崎市中里見町173-1,パワーセンター向かい側,,,
わくわくらんど,高崎市中里見町373,はるなパワーセンター内,,,
めだまや高崎店,高崎市江木町30-1,高崎駅東口すぐ,,,
万代書店高崎店,高崎市上中居町239-2,,プライズマシン多数,,
アピナ太田店,太田市内ヶ島町907-1,富士重工近く,大；バッティングセンター併設,,
エブリデイ太田店,太田市飯田町1404-1 ドン・キホーテ太田店,,プライズマシンのみ,,
ユーズランド太田店,太田市石原町81,イオンモール太田 ２Ｆ,,,
モーリーファンタジー,太田市石原町81,イオンモール太田,,,
群馬レジャーランド太田店,太田市西矢島町162-2,国道407号沿い,,,
セガワールド太田,太田市西矢島575-1,,,,
オレンジハット沖の郷店,太田市沖之郷町447-3,,,,
ワンダーランド薮塚店,太田市大原町1267-3,,,,
薮塚バッティングセンター,太田市大原町2256-6,大原交差点そば,,,
サカタ新田店,太田市新田村田町271,前橋館林線「村田」信号近く,,,
こころっこ新田店,太田市新田市野井町592-13ニコモール新田店内,,,,
太田バッティングセンター,太田市高林東町１６７５,,,,
アミュージアム伊勢崎店,伊勢崎市連取町1507 イトーヨーカドー伊勢崎店2階,,,,
インターワールド伊勢崎店,伊勢崎市宮子町3425-4,伊勢崎オートレース向かい,,,
namco伊勢崎店,伊勢崎市宮子町3402-6,サントノーレそば,旧：伊勢崎ナムコランド店,,
群馬レジャーランド伊勢崎店,伊勢崎市連取町3066-1,トイザらス近く,,,
ワンダーランド２,伊勢崎市東小保方町3464,県道伊勢崎足利線沿い,,,
アクツベンディングサービス,伊勢崎市東小保方町1225-1,県道伊勢崎足利線沿い,,,
あそびのくに,伊勢崎市中央町19-1,ベイシア内,,,
あそびの国伊勢崎西部店,伊勢崎市宮子町3423-15,ベイシア内,,,
プレイセブン,伊勢崎市境上淵名1102-19,県道2号前橋館林線沿い、旧オレンジハット上淵名店,,,
オレンジハット茂呂店,伊勢崎市茂呂1423,,,,
万代書店伊勢崎店,伊勢崎市連取町868-1,,プライズマシン多い,,
モーリーファンタジー,伊勢崎市宮子町3556番地1 MrMax,,,,
ドリームスタジアムバッティングセンター,伊勢崎市連取町３０９３−１６,,,,
CINEMA&GAMESプレビ劇場,伊勢崎市西小保方町368 スマーク伊勢崎,,,,
ハローズガーデン 伊勢崎東店,伊勢崎市三室町5330 アピタ伊勢崎東店,,,,
新町オートレストラン,藤岡市立石638-1,国道17号,オレンジハット新町の向い&br看板にSEGAとある,,
オレンジハット新町店,藤岡市立石635,国道17号線沿い藤岡IC近く,,,
MMC藤岡,藤岡市本郷小里1773-3,,,,
群馬レジャーランド藤岡店,藤岡市中2002-1 pit100 2F,藤岡ＩＣそば,,,
ハローズガーデン,藤岡市藤岡416-4,ピアゴ藤岡店,旧にこにこらんど,,
ピンクボム藤岡店,藤岡市藤岡892-1,GEO横,,,
ファンタジーランド ガルー,館林市楠町3648-1,アゼリアモールB館2階,,,
セガワールド館林,館林市小桑原町949-1,文真堂書店隣,,,
関東スポーツセンター,館林市近藤町840,館林ICより館林市内方面2km,,,
ピンクボム桐生店,桐生市相生町5-472-1,ファミリーBOOK？,,,
フィーバー２,桐生市巴町2-1114-1,,,,
フィーバー３,桐生市境野町6-491-1,,,,
ぷれいらんど373,桐生市永楽町5-10,MEGAドン・キホーテ内,,,
ドリームたいむ,新里村新川173-5,73号線沿い,,,
セガワールド沼田,沼田市下久屋町1100-1,沼田ＩＣそば,,,
ファミリーワールド,沼田市下之町888,グリーンベル21内,,,
なんでもLAND,渋川市八木原1364,国道17号半田北信号を西へ,今はレジャランになってます,,
ファンタジーランド ガルー,渋川市渋川1815-42,サティ内,,,
ホワイトボックス,渋川市上白井2216-2,国道17号上白井小近く,小,,
山仁屋,渋川市伊香保町伊香保61,,,,
こがね,渋川市伊香保町伊香保65,,,,
柳香軒,渋川市伊香保町伊香保70,,,,
ワカサヤ遊技場,渋川市伊香保町伊香保131,,,,
伊香保ガーデン,渋川市伊香保町,,,,
ベルパーク,安中市原市362,国道18号沿い,,,
オートレスト越中屋,安中市郷原250,国道18号沿い,,,
AMペペ松井田店,安中市松井田町新堀1449-1,,,,
フィーバータウン,みどり市笠懸町阿左美1275,,,,
オアシス,みどり市笠懸町阿佐美1843-4,岩宿遺跡近く,？,,
宝島 大間々店,みどり市大間々町大間々40-218 さくらもーる2F,,,,
わくわくらんど大間々,みどり市大間々町大間々401-1,ショッピングプラザ内,,,
（株）奥利根館,利根郡みなかみ町大穴甲丑,,,,
かめや遊技場,利根郡みなかみ町湯原721,,7号の可能性あり,,
松竹遊技場,利根郡みなかみ町湯原722,,7号の可能性あり,,
アイリス遊技場,利根郡みなかみ町湯原809,,7号の可能性あり,,
（株）草津ナウリゾートホテル,吾妻郡草津町草津白根７５０,,,,
中之条パーク,吾妻郡中之条町中之条９３７,,7号の可能性あり,,
柳屋遊技場,吾妻郡中之条町大字四万4145,,7号の可能性あり,,
吉田屋遊技場,吾妻郡中之条町大字四万4145,,↑と同じ住所だが？7号の可能性あり,,
WING玉村店,佐波郡玉村町板井1331,国道354線沿い,,,
ルパン122,邑楽郡邑楽町中野1593,国道122号沿い,小,,
カーニバル中野店,邑楽郡邑楽町中野2995-2,,ファミリーブック？,,
館林ドライブイン,邑楽郡邑楽町中野3543,国道122号沿い,小,,
ジャンボリー,邑楽郡邑楽町中野4435,カムル内,,,
ルパンオーラ,邑楽郡邑楽町狸塚３３４,,？,,
ドライブインレスト,邑楽郡大泉町寄木戸7-8,いずみ公園前,,,
カーニバル板倉店,邑楽郡板倉町大字岩田1329,フジマート内？,,,
ウェアハウス三橋店,さいたま市西区三橋6-955-1,R17新大宮バイパスより,三橋6丁目交差点入る,,
モーリーファンタジー大宮西店,さいたま市西区三橋6-607-13 イオン大宮西店4F,R17新大宮バイパスより,旧ファンタジーアイランド大宮店,,
namcoステラタウン店,さいたま市北区宮原町1-1-1 ステラタウン3F,今羽駅,旧：NLさいたまステラタウン,,
モーリーファンタジー大宮店,さいたま市北区櫛引町2丁目574-1 イオン大宮店3F,鉄道博物館駅,旧ポップンパーク大宮サティ店,,
キャロム大宮,さいたま市大宮区仲町1-17　大東商事仲町ビル1F/B1F,大宮駅東口,,,
Spica 大宮南銀店,さいたま市大宮区仲町1-57,大宮駅東口,実質上はGG大宮店の移設だが店舗は別,,
ラウンドワン大宮店,さいたま市大宮区宮町4-90-7,大宮駅東口,,,
タイトーステーション大宮店,さいたま市大宮区大門町1-1,大宮駅東口,,,
GIGA大宮,さいたま市大宮区上小町639,,,,
キャラポートさいたま新都心,さいたま市大宮区吉敷町4-267-2コクーン新都心西館1F,,,,
モーリーファンタジー東大宮店,さいたま市見沼区春野2-8パトリア東大宮店3F,R16,旧らんらんランド,,
セガ与野,さいたま市中央区本町西5-2-9 イオンモール与野3F（北側）,R17/北与野駅,旧セガスタジアムイオン与野,,
