セガワールド入間,入間市東藤沢2-18,武蔵藤沢駅,,35.8186519,139.4183136
モーリーファンタジー入間店,入間市大字上藤沢462-1 イオン入間ショッピングセンター2F,武蔵藤沢駅,旧ファンタジーアイランド入間店,35.8221055,139.3949189
ラウンドワンスタジアム入間店,入間市小谷田3-7-25,R299,,35.8279801,139.3760089
アミュージアム新座,新座市東北2-32-12 イオン新座3F,志木駅,,35.820153,139.5748
あそびの広場,新座市中野2丁目1-38 OSCデオシティ新座ミックスミックス,R463,,35.8170724,139.5490832
清瀬ボウル,新座市あたご2丁目4-20,,,35.7891888,139.5437929
ラウンドワンスタジアム朝霞店,朝霞市膝折町2-16-10,R254,,35.7902754,139.5796457
アドアーズ和光店,和光市本町3-5 Million Annex 和光1～3F,和光市駅,,35.788304,139.611568
タイトーステーション 和光店,和光市丸山台1-4-5,和光市駅,旧：セガワールド和光,35.7866435,139.6138036
ファミリーランド和光店,和光市丸山台1-9-3イトーヨーカドー和光店3F,和光市駅,,35.786441,139.612423
カバロキッズ上福岡東店,ふじみ野市大原2-1-30イトーヨーカドー上福岡東店2F,上福岡駅,ふじみ野市役所向かい,35.880453,139.518292
パロ埼玉大井店,ふじみ野市西鶴ヶ丘1-3-15ビバモール埼玉大井ショッピングセンター2F,上福岡駅,元 H/T ビバモール,35.8640697,139.5018036
アミューズメントフィールドバイヨン,ふじみ野市うれし野2-16-1LCモールうれし野2F,ふじみ野駅,,35.8561919,139.5227474
ダイナレックス大井店,ふじみ野市ふじみ野1丁目2-1 イオン大井店3F,ふじみ野駅,,35.8598449,139.5143767
ハローズガーデン 三芳店,入間郡三芳町大字藤久保字北新埜855番403 UNICUS三芳,R254,,35.8389162,139.5250047
キャロム坂戸,坂戸市関間2-151-1,R407/坂戸駅,,35.9526038,139.3985338
ブーボスボス坂戸,坂戸市片柳1732-1,北坂戸駅,,35.97709469999999,139.4051524
スイーツファンタジーパックン,東松山市あずま町四丁目3番地ピオニウォーク東松山2F,高坂駅高坂駅より路線バス,,36.00529119999999,139.4107065
ファミリーランド東松山店,東松山市箭弓町1-15-13ザ・プライス東松山店4F,東松山駅,,36.03507099999999,139.404016
アミューズメントランド（西友東松山店）,東松山市小松原町11-1,東松山駅,駅からバス「マイタウン巡回」または「熊谷駅」行き上沼停留所から徒歩3分。子供向けカードゲームのみ,36.0437124,139.4087632
ゲオ東松山店,東松山市松本町2丁目1-51,東松山駅,駅から徒歩20分弱。2014年夏時点では太鼓の達人とUFOキャッチャーのみ。,36.038227,139.4140684
あそびのくにファミリーランド,比企郡滑川町大字羽尾2780 ベイシアなめがわモール店,森林公園駅/県道47,,36.0594426,139.368707
ファッションセンターしまむらつきのわ店,比企郡滑川町月の輪1丁目4-1,つきのわ駅,徒歩2分。昔懐かしのゲームが残っている。子供向け。,36.0418675,139.3457942
アミューズメントプラザRANZAN,比企郡嵐山町志賀1822 嵐山ドライブイン,R254,,36.0511009,139.305436
越谷バッティングセンター,越谷市宮本町４丁目８８,越谷駅/R4,ゲーム機少々,35.8839094,139.7742005
