ソユーゲームフィールド旭川西店,旭川市緑町23丁目2161-3イオンモール旭川西3F,,旧・SOYU遊戯街ロマン通り旭川西店,43.793938,142.326353
ディノスパーク旭川,旭川市大雪通5丁目496-5第8山本ビル1F,旭川駅近辺からバス,,43.7785799,142.388066
ファンタジープラザ旭川店,旭川市春光1条8丁目1-65MEGAドン・キホーテ旭川店2F,,,43.7985177,142.3781744
モーリーファンタジー旭川西店,旭川市緑町23丁目2161-3イオンモール旭川西2F,,,43.793938,142.326353
モーリーファンタジー旭川パルプ店,旭川市パルプ町1条2丁目505-2ショッピングセンターパルプタウン内,,旧・らんらんらんど旭川パルプ店,43.7753517,142.3846402
ラウンドワンスタジアム旭川店,旭川市永山3条1丁目4-7,旭川駅近辺からバス,最北端ラウンドワン,43.7868324,142.397073
PALO網走店,網走市駒場北5丁目83番地駒場ショッピングタウン内,,,44.0021375,144.2842273
モーリーファンタジー石狩緑苑台店,石狩市緑苑台中央1-2イオンSC石狩緑苑台店1F,,,43.1586089,141.3353469
キャッツアイ恵庭店,恵庭市住吉町2丁目9-1,バスは千歳から乗るとよいでしょう（福住からでは運賃がかなりかかります）,,42.8758656,141.5834345
キラキラAsobox江別店,江別市野幌町10-1イオンタウン江別SC2F,,,43.0951722,141.5255052
PALO江別店,江別市幸町35イオン江別店3F,,旧・モーリーファンタジー江別店,43.0968773,141.5333961
ナムコランド小樽店,小樽市築港11番5号 WING BAY OTARU5番街 2F,小樽築港駅徒歩6分,,43.1822911,141.0261187
プラボ小樽店,小樽市築港11番5号WING BAY OTARU5番街 3F,小樽築港駅徒歩6分,2Fと3Fは法的にも違う店舗。どちらも閉店早いので注意,43.18383499999999,141.022487
namcoウィングベイ小樽店,小樽市築港11番5号WING BAY OTARU1番街 3F,小樽築港駅徒歩2分,NL小樽店、PLABO小樽店とはいずれも違います。小樽のナムコ3店舗はいずれも閉店早いので注意,43.1820616,141.026859
ディノスパーク帯広,帯広市白樺16条西2丁目2-5ドリームタウン白樺内,帯広駅からバス,,42.9187004,143.1732756
ディノスパーク帯広稲田,帯広市稲田町南8線西12-1スズランボウル内,帯広駅からバス,旧・セガワールドスズラン,42.8901669,143.1963268
ファンタジープラザ帯広店,帯広市西4条南12-3長﨑屋帯広店,,,42.9179438,143.1992974
ファンタジープラザ西帯広店,帯広市西21条南4-1MEGAドン・キホーテ西帯広店2F,,,42.9121759,143.1435714
ディノスパーク北見,北見市西三輪5丁目1-16,北見駅からバス西北見駅から徒歩も可,旧・ゲオパーク北見,43.7964949,143.8426278
BIGBANG北見店,北見市三輪町7丁目446-1,北見駅からバス,旧・セガワールド北見,43.7970421,143.8513939
ギャラクシーゲート星が浦,釧路市星が浦2丁目5,釧路駅からバス,旧・セガワールド星が浦,43.0140186,144.3199548
タイトーステーションイオンモール釧路昭和店,釧路市昭和中央4-18-1イオンモール釧路昭和2F,釧路駅からバス本数的にはGG星が浦より多いでしょう,,43.02714479999999,144.3608397
ハロータイトー釧路貝塚,釧路市貝塚3丁目2-28コープさっぽろ貝塚店内,,,42.9962099,144.4102242
モーリーファンタジー釧路昭和店,釧路市昭和中央4-18-1イオンモール釧路昭和2F,,,43.02714479999999,144.3608397
アミューズメントスペース遊ランド士別店,士別市大通東8丁目,士別駅徒歩11分,旧・スターボウル,44.1738867,142.393696
PALO滝川店,滝川市東町2丁目19-1イオン滝川店内,滝川駅からバス,旧・らんらんらんど滝川店,43.5541652,141.9312072
BIGBANG滝川店,滝川市東町1丁目8-14,滝川駅からバス,,43.5544844,141.9249272
ディノスパーク伊達,伊達市末永町66-1,伊達紋別駅徒歩18分,旧・ゲオパーク伊達,42.474045,140.8675755
アピナ新千歳空港店,千歳市美々1新千歳空港(国内線)旅客ターミナルビル4F,,,42.7873196,141.6813251
タイトーステーション千歳店,千歳市北栄2-12-5,,旧・セガワールド千歳,42.833406,141.6450646
ディノスパーク苫小牧,苫小牧市柳町3丁目8-182イオンモール苫小牧2F,苫小牧駅から無料シャトルバスあり,,42.65633,141.642023
PALO苫小牧店,苫小牧市糸井135-1,,,42.6136528,141.5232791
ファンタジープラザ苫小牧店,苫小牧市木場町1丁目6-1MEGAドン・キホーテ苫小牧店2F,,,42.6411537,141.5954256
モーリーファンタジー苫小牧店,苫小牧市柳町3丁目8-182イオンモール苫小牧2F,,,42.65633,141.642023
モーリーファンタジー名寄店,名寄市字徳田80番地1イオン名寄ショッピングセンター2F,,,44.3386398,142.4522703
モーリーファンタジー登別店,登別市若山町4-33-1イオン登別店2F,,,42.3813493,141.0684675
ギャラクシーゲート函館,函館市昭和3丁目31-12,,,41.8241628,140.7350463
ディノスパーク函館昭和,函館市昭和3丁目24-18ゲオ函館昭和店内,,旧・ゲオパーク函館昭和,41.8192467,140.7343633
BIGBANG函館店,函館市梁川町9丁目3テキサス函館3F,,,41.7890197,140.7443223
モーリーファンタジー湯ノ川店,函館市湯川町3丁目14-5イオン湯川店1・2F,,旧・らんらんらんど湯ノ川店,41.777669,140.7940587
ラウンドワンスタジアム函館店,函館市西桔梗町848-11,,,41.82459,140.7174504
深川セントラルボウル,深川市音江町字豊泉3,深川市立病院からバス(深川駅からは出ていません）,毎週水曜定休日,43.6918725,142.0569615
アミューズメントスペース遊ランド富良野店,富良野市弥生町5-50,,旧・アミューズメントAER,43.3442505,142.3785285
キラキラAsobox函館七重浜店,北斗市七重浜7丁目15ー13七重浜ドン・キホーテ2F,,,41.819382,140.69508
ディノスパーク上磯,北斗市七重浜7丁目14番地1スーパーセンタートライアル上磯店内,,旧・アミューズメントシティトライアル上磯,41.82083739999999,140.6978282
モーリーファンタジー上磯店,北斗市七重浜4丁目44-1イオン上磯店1F,,旧・らんらんらんど上磯店,41.8218098,140.7122666
モーリーファンタジー三笠店,三笠市岡山1059-1イオンSC三笠店,,,43.24354,141.805544
ディノスパーク室蘭,室蘭市東町4丁目31-2,東室蘭駅からバス、徒歩,旧・室蘭グランドボウル,42.3422054,141.025922
ディノスパーク室蘭中央,室蘭市中央町3丁目1-8スーパーアークス室蘭中央店3F,,,42.316085,140.9757629
BIGBANG室蘭店,室蘭市中島本町2丁目8-1,東室蘭駅からバス、徒歩,,42.3536988,141.0147029
アミューズメントスペース遊ランド紋別店,紋別市本町4丁目1-35旭川第一興商紋別ビル2F,,,44.3526153,143.3543942
光速憧路,稚内市港町5丁目8-15,南稚内駅が近いですが稚内駅からバスのほうが有利,,45.400741,141.6808899
ディノスパーク音更,河東郡音更町木野大通西15丁目2-12ビッグマートB棟,,,42.9663111,143.2055759
PALO釧路店,釧路郡釧路町桂木1丁目1-7イオン釧路店2F,,旧・モーリーファンタジー釧路店,43.0089993,144.4049066
BIGBANG釧路店,釧路郡釧路町木場2丁目,釧路駅からバス,,43.009389,144.4088711
モーリーファンタジー中標津店,標津郡中標津町南町3番地10東武サウスヒルズ1F,標茶駅からバスになりますが…,旧・らんらんらんど中標津店,43.5362531,144.9777948
モーリーファンタジー八雲店,二海郡八雲町東雲町20-5マックスバリュー八雲店1F,,旧・らんらんらんど八雲店,42.249933,140.2839
T/S青森アムゼ店,青森市緑3-9-2 サンロード青森内,青森駅からバス,旧：アムゼ,40.8076429,140.7531454
青森メトロポリス本館,青森市三好1-15-8ガーラタウン内,R7沿い。青森駅からバス,新青森駅からの徒歩はかなり距離があるでしょう。,40.834839,140.7024976
ラウンドワン青森店,青森市浜田3-1-1 ドリームタウンアリー内,青森駅からバス,,40.7992729,140.7487275
T/S青森ガーラモール店,青森市三好2-3-19 マエダ西バイパス店2F,R7沿い。青森駅からバス,旧：ゲームプラザカーニバル,40.832798,140.702637
アオモリボウル,青森市安方1-9-15,,,40.82889060000001,140.7397928
モーリーファンタジー平賀店,平川市小和森上松岡193-1マックスバリュ平賀店1F,平賀駅が近い,,40.5912158,140.5662145
スペースファンタジーインフィニ,弘前市城東北3-10-1さくら野弘前店本館4F,アラモード同様,,40.6067634,140.4958961
友栄ファミリーランド弘前店,弘前市駅前3-3-1 イトーヨーカドー弘前店4F,駅東口から右方面へ,,40.599741,140.481073
ゲームフェスタミタマ,弘前市大字駅前町5-5,弘前駅西口前すぐ目の前,,40.5983865,140.4835492
スペースイン,弘前市土手町39 土手町商店街,中三弘前店近くしたどてスカイパーク駐車場隣り,,40.597514,140.476602
セガ弘前,弘前市大字末広1-3-3,R7沿い、弘果隣り弘前駅東口から100円バスあり,旧：セガワールドアクティバセガ直営では最北端になります,40.6040919,140.4999527
パロ 黒石店,黒石市富士見103番地3 アクロスプラザ黒石内,,,40.6670749,140.601504
らんらんらんど 鶴田店,北津軽郡鶴田町大字鶴田字中泉245-1 鶴田フットリバーモール1F,,,40.7644046,140.4413353
モーリーファンタジー藤崎店,南津軽郡藤崎町大字西豊田1-7-1　イオン藤崎店1F,,,40.6572329,140.5014235
パロ五所川原店,五所川原市唐笠柳字藤巻641-1アクロスプラザ五所川原内,,交通機関があまりないのでエルム街近くを目印に,40.8015051,140.4620477
namcoエルムの街ショッピングセンター店,青森県五所川原市大字唐笠柳字藤巻517番1エルムの街ショッピングセンターC棟2F,五所川原駅からバス,旧：NL五所川原エルム店,40.7987369,140.4538322
プラサカプコンつがる柏店,つがる市柏稲盛幾世41　イオンモールつがる柏シネマ館1F,R101沿い。公共交通なら五所川原駅からバス,旧：～柏村店毎週土・日・祝の日にはカプコン直営店恒例のビンゴ大会を開催している,40.8023192,140.4177963
モーリーファンタジーつがる柏店,つがる市柏稲盛幾世41　イオンモールつがる柏1F,,,40.8024658,140.4171958
セガワールド八戸R45,八戸市城下4-1-29,本八戸駅徒歩15分だがバスも可八戸駅からでは乗継になります,,40.5194856,141.4900565
らんらんらんど 三春屋店,八戸市十三日町13 三春屋5F,,,40.5092763,141.4887551
モーリーファンタジー八戸田向店店,八戸市大字田向字毘沙門平27-1イオン八戸田向店1F,,,40.491965,141.5094889
チーノランド八戸,八戸市十三日町16 cino6F,八戸駅からバスは圧倒的に楽,ビデオゲームは無い レースゲー・音ゲーは最新のものがあるただし営業時間に注意（10:00～19:00）,40.5081232,141.4887712
らんらんらんど 三沢店,三沢市松園町3-10-1 ビードルプラザ三沢店1F,,,40.674993,141.36303
モーリーファンタジー十和田店,十和田市大字相坂字六日町山166-1イオンスーパーセンター十和田店1F,,,40.6034412,141.2570638
ルック・ワールド,十和田市大沢田池ノ平124-2,R4沿い,,40.6757521,141.1752312
ユーズランド下田店,上北郡おいらせ町中野平40-1イオンモール下田内,R45沿い。公共交通は下田からのほうがいいでしょう（八戸からのバスは休日の運転が劇的に減っています）,旧：Ｆ．Ｗ．シーマーク青森下田店,40.6020431,141.4182131
モーリーファンタジー下田店,上北郡おいらせ町中野平40-1イオンモール下田内,同上,,40.6020431,141.4182131
H/T新七戸店,上北郡七戸町字荒熊内67番地990　イオン七戸十和田駅前店内,R4沿い。最寄駅は七戸十和田です,新規開店。ただしT/Sを名乗っていません,40.7188397,141.1554619
H/Tむつ,むつ市小川町2－4－8 マエダストア4Ｆ,R338沿い。公共交通では下北駅になります。,,41.2929102,141.2078406
パロむつ店,むつ市中央2-7-8,,,41.2869046,141.1836814
